name,psnr,ssim
EHG0494913__X0C__Y3C.jpg,30.2384375639449,0.9674544592378516
EHG0494913__X0C__Y42.jpg,29.568579829624646,0.9694935439542124
EHG0494913__X0C__Y45.jpg,30.435728787519697,0.9693202520543743
EHG0494913__X0F__Y09.jpg,31.046202703386996,0.9591165947171847
EHG0494913__X0F__Y0C.jpg,31.55800795925867,0.9709327571948054
EHG0494913__X0F__Y0F.jpg,30.76160701311661,0.9690218718192231
EHG0494913__X0F__Y12.jpg,25.46635341095503,0.9177402427826901
EHG0494913__X0F__Y15.jpg,24.561406166329846,0.8506556294883783
EHG0494913__X0F__Y18.jpg,25.023712197555223,0.8619411199867758
EHG0494913__X0F__Y1B.jpg,24.510780714620243,0.8421700144844233
EHG0494913__X0F__Y1E.jpg,22.75517602367031,0.8409199264895074
EHG0494913__X0F__Y21.jpg,23.690692493291458,0.818101567286554
EHG0494913__X0F__Y24.jpg,23.105292819965108,0.830767287046183
EHG0494913__X0F__Y27.jpg,23.007844882254588,0.8037211000773005
EHG0494913__X0F__Y2A.jpg,23.309272102730784,0.8320224031306335
EHG0494913__X0F__Y2D.jpg,22.29761346103549,0.8222127898387861
EHG0494913__X0F__Y30.jpg,23.472045568696032,0.8478321585712567
EHG0494913__X0F__Y33.jpg,24.0996089480711,0.8559759260201976
EHG0494913__X0F__Y36.jpg,23.227457375234593,0.8253064737899918
EHG0494913__X0F__Y39.jpg,22.371571635993853,0.8537091430377982
EHG0494913__X0F__Y3C.jpg,27.202255854244708,0.9170843497277263
EHG0494913__X0F__Y3F.jpg,28.74737746774997,0.96810768360911
EHG0494913__X0F__Y42.jpg,29.44572522603597,0.9703852384218739
EHG0494913__X0F__Y45.jpg,29.269440070621723,0.967498955658523
EHG0494913__X12__Y06.jpg,31.760414115991406,0.956520894789548
EHG0494913__X12__Y0C.jpg,31.641749735946615,0.9701124644089959
EHG0494913__X12__Y0F.jpg,28.735333785954083,0.9396492158926358
EHG0494913__X12__Y12.jpg,24.675274732930493,0.888306796489417
EHG0494913__X12__Y15.jpg,24.009930879188104,0.8468493115576448
EHG0494913__X12__Y18.jpg,23.314843828306575,0.817530137658416
EHG0494913__X12__Y1B.jpg,22.490786906750838,0.7769991925855627
EHG0494913__X12__Y1E.jpg,22.70112636229976,0.8039124597761893
EHG0494913__X12__Y21.jpg,21.39217546065519,0.7697180631124426
EHG0494913__X12__Y24.jpg,22.11181291994776,0.7812401220538712
EHG0494913__X12__Y27.jpg,22.542123221334933,0.7964828056907397
EHG0494913__X12__Y2A.jpg,21.57165971827181,0.7455246279606049
EHG0494913__X12__Y2D.jpg,21.334449267585068,0.7371425443463768
EHG0494913__X12__Y30.jpg,21.855092715116644,0.7720591117414809
EHG0494913__X12__Y33.jpg,21.84956290438699,0.8061458532881526
EHG0494913__X12__Y36.jpg,22.93549481098365,0.8282323192137454
EHG0494913__X12__Y39.jpg,21.346722562959037,0.8060539377275701
EHG0494913__X12__Y3C.jpg,22.668819375291203,0.8291841750762156
EHG0494913__X12__Y3F.jpg,28.550058242019336,0.9463589152196733
EHG0494913__X12__Y42.jpg,28.857691953416698,0.9718016968817443
EHG0494913__X12__Y45.jpg,28.58027692337787,0.9664571260255921
EHG0494913__X15__Y0C.jpg,23.727789948957412,0.9288927506467247
EHG0494913__X15__Y0F.jpg,26.487882408851092,0.9148806340935007
EHG0494913__X15__Y12.jpg,23.634518963621186,0.8630805449973609
EHG0494913__X15__Y15.jpg,24.21164269680237,0.8465746510092405
EHG0494913__X15__Y18.jpg,24.146622731097175,0.8290075900242685
EHG0494913__X15__Y1B.jpg,23.384339998200492,0.8345908898540959
EHG0494913__X15__Y1E.jpg,20.98837918662486,0.7313689127158809
EHG0494913__X15__Y21.jpg,21.995742177189225,0.7961204532145106
EHG0494913__X15__Y24.jpg,21.09016283888572,0.7346544164782561
