name,psnr,ssim
EHG0494889__X30__Y09.jpg,22.377660323871563,0.8597760428735844
EHG0494889__X30__Y0C.jpg,19.620875035492052,0.7778039902351819
EHG0494889__X30__Y0F.jpg,22.006450035773998,0.822169591799105
EHG0494889__X30__Y12.jpg,22.820721567082426,0.8319811272335951
EHG0494889__X30__Y15.jpg,20.85276950168238,0.7848908782011387
EHG0494889__X30__Y18.jpg,19.611692647652966,0.7327871386591552
EHG0494889__X30__Y1B.jpg,23.668478222006442,0.8491187881573162
EHG0494889__X30__Y1E.jpg,23.928406249552513,0.9163774879193328
EHG0494889__X30__Y21.jpg,18.85889101848869,0.7046939094076393
EHG0494889__X30__Y24.jpg,19.595103253490837,0.7662156451657911
EHG0494889__X30__Y27.jpg,20.137669276072153,0.7887441293790904
EHG0494889__X30__Y2A.jpg,23.14759033389751,0.8444702587882742
EHG0494889__X30__Y2D.jpg,20.754232821643335,0.799568119229161
EHG0494889__X30__Y30.jpg,24.63668423522701,0.9019609050083165
EHG0494889__X30__Y33.jpg,19.94610093379078,0.7919295489982876
EHG0494889__X30__Y36.jpg,20.112980394668263,0.8048803594638244
EHG0494889__X30__Y39.jpg,22.445371248370463,0.8204973563921145
EHG0494889__X30__Y3C.jpg,20.17803067940382,0.8125164702655727
EHG0494889__X30__Y3F.jpg,20.261441407262197,0.7885506709255748
EHG0494889__X30__Y42.jpg,21.641727854079555,0.8127250240355695
EHG0494889__X30__Y45.jpg,29.642700823668335,0.9635672183551133
EHG0494889__X33__Y09.jpg,20.26604012402206,0.8577778654122158
EHG0494889__X33__Y0C.jpg,24.66607251097397,0.8672407122374772
EHG0494889__X33__Y0F.jpg,22.621524353060796,0.8031230874473656
EHG0494889__X33__Y12.jpg,21.113885665168223,0.838422033621171
EHG0494889__X33__Y15.jpg,21.46470416907519,0.8424239229774244
EHG0494889__X33__Y18.jpg,22.391358124743924,0.8235477842799847
EHG0494889__X33__Y1B.jpg,23.315169293017284,0.8658989047797329
