name,psnr,ssim
ESY0359993__X12__Y2C.jpg,19.408620140428688,0.7462990067668821
ESY0359993__X12__Y2E.jpg,19.52959004971363,0.8426596727938904
ESY0359993__X12__Y30.jpg,20.33312063194739,0.81210243058205
ESY0359993__X12__Y32.jpg,21.06670783713065,0.8388117379367784
ESY0359993__X12__Y34.jpg,21.28676876215107,0.8798559237137178
ESY0359993__X12__Y36.jpg,23.76627190299107,0.8972025818206462
ESY0359993__X12__Y38.jpg,20.977242467879996,0.7471395118287825
ESY0359993__X12__Y3A.jpg,22.310084991293277,0.9081829490184558
ESY0359993__X12__Y3C.jpg,25.10231073084281,0.9395981925722136
ESY0359993__X12__Y3E.jpg,19.173190520159096,0.771570754003535
ESY0359993__X12__Y40.jpg,25.539885459121606,0.9451924517505081
ESY0359993__X12__Y46.jpg,32.937661517298594,0.9684710573000155
ESY0359993__X14__Y08.jpg,32.97284276305906,0.9679900770554578
ESY0359993__X14__Y0A.jpg,33.24712500098905,0.9649483125132493
ESY0359993__X14__Y0C.jpg,22.394728035948948,0.9030799802806679
ESY0359993__X14__Y0E.jpg,18.66026187978315,0.7469953540858444
ESY0359993__X14__Y10.jpg,19.815672382586488,0.8292569831322102
ESY0359993__X14__Y12.jpg,18.43750854768605,0.7347752970425951
ESY0359993__X14__Y14.jpg,22.520117225912877,0.8312344028596507
ESY0359993__X14__Y16.jpg,19.695577059803895,0.8165452451493419
ESY0359993__X14__Y18.jpg,18.945048722444042,0.734331754552275
ESY0359993__X14__Y1A.jpg,18.8902965726492,0.8144471867629666
ESY0359993__X14__Y1C.jpg,19.320121561903125,0.7791422275913472
ESY0359993__X14__Y1E.jpg,20.73612912301385,0.7436616275363525
ESY0359993__X14__Y20.jpg,22.42232757060146,0.8601458235239678
ESY0359993__X14__Y22.jpg,19.751561487177238,0.7671510719355279
ESY0359993__X14__Y24.jpg,20.768711516381785,0.8145230613592906
ESY0359993__X14__Y26.jpg,20.02236796467767,0.826712294021379
ESY0359993__X14__Y28.jpg,19.365505116751144,0.7337710162827903
ESY0359993__X14__Y2A.jpg,20.175733517316353,0.7447848679652572
ESY0359993__X14__Y2C.jpg,23.850339775784338,0.8697573630944359
ESY0359993__X14__Y2E.jpg,20.646039812785236,0.7875601184350327
ESY0359993__X14__Y30.jpg,19.020501425632656,0.721155107801826
ESY0359993__X14__Y32.jpg,19.982685018236943,0.7884814184846292
ESY0359993__X14__Y34.jpg,22.280928710629368,0.8830196179562899
ESY0359993__X14__Y36.jpg,21.141213883743227,0.848984892455882
ESY0359993__X14__Y38.jpg,23.029303549610045,0.846025067710198
ESY0359993__X14__Y3A.jpg,20.90916441049384,0.8780705082792528
ESY0359993__X14__Y3C.jpg,24.96359544604627,0.9195513648382787
ESY0359993__X14__Y3E.jpg,22.445016630742565,0.9002572403174042
ESY0359993__X14__Y40.jpg,26.29157964731605,0.9497427854899935
ESY0359993__X14__Y42.jpg,33.141606820730615,0.9699487502956842
ESY0359993__X14__Y46.jpg,33.533377071743416,0.9711187089660478
ESY0359993__X16__Y08.jpg,28.209472068726193,0.9486154626848128
ESY0359993__X16__Y0A.jpg,34.22592955608874,0.9632456292376591
ESY0359993__X16__Y0C.jpg,21.527137796307517,0.861907434498837
ESY0359993__X16__Y0E.jpg,23.356468376185507,0.9002684872322533
ESY0359993__X16__Y10.jpg,18.336356985676453,0.7497288666212294
ESY0359993__X16__Y12.jpg,21.5538210818533,0.8602882512425645
ESY0359993__X16__Y14.jpg,19.26631778751803,0.7491838684418648
ESY0359993__X16__Y16.jpg,17.37024198093007,0.6495471732060012
ESY0359993__X16__Y18.jpg,21.340678972144804,0.8730106986436702
ESY0359993__X16__Y1A.jpg,20.341377406356056,0.7877739733063462
ESY0359993__X16__Y1C.jpg,19.7395907947723,0.7627546759739712
ESY0359993__X16__Y1E.jpg,20.85770203626221,0.8379806672708288
ESY0359993__X16__Y20.jpg,17.731310064219883,0.7487508389525865
ESY0359993__X16__Y22.jpg,18.48141560598875,0.7188662828165986
ESY0359993__X16__Y24.jpg,21.19160054881089,0.8042114266451045
ESY0359993__X16__Y26.jpg,17.717540778866073,0.6417914371419807
ESY0359993__X16__Y28.jpg,19.677461131681923,0.7843469087704774
ESY0359993__X16__Y2A.jpg,24.362181300305483,0.8462522409038145
ESY0359993__X16__Y2C.jpg,17.666807666001098,0.65617768945599
ESY0359993__X16__Y2E.jpg,22.228898021702737,0.8556061896750626
ESY0359993__X16__Y30.jpg,22.004852462038798,0.8571615585765936
